STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS  IN CONSTITUENCY,OVER TOTAL VOTES POLLED  IN CONSTITUENCY,TOTAL ELECTORS
Uttar Pradesh,MAHARAJGANJ,SUPRIYA SHRINATE,0,INC,Hand,FEMALE,0.0,41.0,GENERAL,Post Graduate,,,72449,67,72516,3.785929682,5.908945718,1915408
Bihar,MAHARAJGANJ,Anirudh Prasad alias Sadhu Yadav,0,BSP,Elephant,MALE,5.0,51.0,GENERAL,Graduate,,,24913,126,25039,1.385078174,2.573410388,1807768
Bihar,MAHARAJGANJ,M.K. Singh Rathour,0,IND,Cauliflower,MALE,0.0,47.0,GENERAL,Graduate Professional,,,20495,2,20497,1.13382912,2.106601411,1807768
Bihar,MAHARAJGANJ,Dr. Shree Bhagwan Singh,0,IND,Whistle,MALE,1.0,67.0,GENERAL,Graduate Professional,,,13135,2,13137,0.726697231,1.350169426,1807768
Chhattisgarh,MAHASAMUND,CHUNNI LAL SAHU,1,BJP,Lotus,MALE,0.0,51.0,GENERAL,Graduate,,,614924,1656,616580,37.64337273,50.42497876,1637951
Chhattisgarh,MAHASAMUND,DHANENDRA SAHU,0,INC,Hand,MALE,0.0,66.0,GENERAL,12th Pass,,,525229,840,526069,32.11750535,43.02283264,1637951
Chhattisgarh,MAHASAMUND,DEVENDAR SINGH THAKUR (RAJPUT),0,IND,Glass Tumbler,MALE,1.0,33.0,GENERAL,12th Pass,,,15488,3,15491,0.945754788,1.266880771,1637951
Telangana,MAHBUBNAGAR,MANNE SRINIVAS REDDY,1,TRS,Car,MALE,0.0,60.0,GENERAL,12th Pass,,,411241,161,411402,27.31567981,41.77658268,1506102
Telangana,MAHBUBNAGAR,ARUNA D.K,0,BJP,Lotus,FEMALE,2.0,59.0,GENERAL,10th Pass,,,333121,452,333573,22.14810152,33.87329185,1506102
Telangana,MAHBUBNAGAR,CHALLA VAMSHI CHAND REDDY,0,INC,Hand,MALE,4.0,38.0,GENERAL,12th Pass,,,193513,118,193631,12.85643336,19.6626207,1506102
Gujarat,MAHESANA,SHARDABEN ANILBHAI PATEL,1,BJP,Lotus,FEMALE,0.0,71.0,GENERAL,12th Pass,,,656686,2839,659525,39.99862936,60.80381533,1648869
Gujarat,MAHESANA,A. J. Patel,0,INC,Hand,MALE,0.0,73.0,GENERAL,Graduate Professional,,,376193,1813,378006,22.92516871,34.84963727,1648869
Uttar Pradesh,MAINPURI,MULAYAM SINGH YADAV,1,SP,Bicycle,MALE,1.0,79.0,GENERAL,Post Graduate,,,523145,1781,524926,30.46164309,53.65909507,1723236
Uttar Pradesh,MAINPURI,PREM SINGH SHAKYA,0,BJP,Lotus,MALE,0.0,60.0,GENERAL,Others,,,428559,1978,430537,24.98421574,44.01044302,1723236
Kerala,MALAPPURAM,P.K. Kunhalikutty,1,IUML,Ladder,MALE,2.0,67.0,GENERAL,Graduate,,,589153,720,589873,43.03933329,57.00363066,1370544
Kerala,MALAPPURAM,V.P. Sanu,0,CPI(M),"Hammer, Sickle and Star",MALE,9.0,30.0,GENERAL,Post Graduate,,,329103,617,329720,24.05760049,31.86319276,1370544
Kerala,MALAPPURAM,Unnikrishnan,0,BJP,Lotus,MALE,0.0,54.0,GENERAL,Graduate Professional,,,82087,245,82332,6.007249676,7.956327751,1370544
Kerala,MALAPPURAM,Abdul Majeed Faizy,0,SDPI,Auto- Rickshaw,MALE,2.0,48.0,GENERAL,10th Pass,,,19095,11,19106,1.394044992,1.846348904,1370544
West Bengal,MALDAHA DAKSHIN,ABU HASEM KHAN CHOWDHURY (DALU),1,INC,Hand,MALE,0.0,72.0,GENERAL,Doctorate,,,443540,730,444270,28.19705634,34.70921743,1575590
West Bengal,MALDAHA DAKSHIN,SREERUPA MITRA CHAUDHURY,0,BJP,Lotus,FEMALE,1.0,54.0,GENERAL,Post Graduate,,,434003,2045,436048,27.67522008,34.06686214,1575590
West Bengal,MALDAHA DAKSHIN,MD. MOAZZEM HOSSAIN,0,AITC,Flowers and Grass,MALE,0.0,63.0,GENERAL,Graduate Professional,,,350374,979,351353,22.29977342,27.44994637,1575590
West Bengal,MALDAHA UTTAR,KHAGEN MURMU,1,BJP,Lotus,MALE,4.0,59.0,ST,Graduate,,,507798,1726,509524,30.22168445,37.5930652,1685955
West Bengal,MALDAHA UTTAR,MAUSAM NOOR,0,AITC,Flowers and Grass,FEMALE,2.0,39.0,GENERAL,Graduate Professional,,,424517,719,425236,25.22226275,31.37423296,1685955
West Bengal,MALDAHA UTTAR,ISHA KHAN CHOUDHURY,0,INC,Hand,MALE,0.0,47.0,GENERAL,Graduate,,,304964,306,305270,18.10665172,22.52305095,1685955
West Bengal,MALDAHA UTTAR,BISWANATH GHOSH,0,CPI(M),"Hammer, Sickle and Star",MALE,1.0,69.0,GENERAL,Graduate,,,50315,86,50401,2.989462945,3.718623812,1685955
Telangana,MALKAJGIRI,ANUMULA REVANTH REDDY,1,INC,Hand,MALE,42.0,51.0,GENERAL,Graduate,,,602907,841,603748,19.16469887,38.61155274,3150313
Telangana,MALKAJGIRI,RAJASHEKAR REDDY MARRI,0,TRS,Car,MALE,0.0,50.0,GENERAL,12th Pass,,,592485,344,592829,18.81809839,37.91324891,3150313
Telangana,MALKAJGIRI,RAMCHANDER RAO NARAPARAJU,0,BJP,Lotus,MALE,1.0,59.0,GENERAL,Post Graduate,,,303851,431,304282,9.658786286,19.45977542,3150313
Telangana,MALKAJGIRI,MAHENDER REDDY BONGUNOORI,0,JnP,Glass Tumbler,MALE,0.0,43.0,GENERAL,10th Pass,,,28413,7,28420,0.902132582,1.817546938,3150313
Himachal Pradesh,MANDI,RAM SWAROOP SHARMA,1,BJP,Lotus,MALE,0.0,60.0,GENERAL,10th Pass,,,638441,8748,647189,50.50395564,68.62008932,1281462
Himachal Pradesh,MANDI,AASHRAY SHARMA,0,INC,Hand,MALE,0.0,32.0,GENERAL,Others,,,240184,1546,241730,18.86361047,25.6301238,1281462
Himachal Pradesh,MANDI,DALEEP SINGH KAITH,0,CPI(M),"Hammer, Sickle and Star",MALE,1.0,48.0,GENERAL,Post Graduate,,,14742,96,14838,1.157896215,1.573241951,1281462
Madhya Pradesh,MANDLA,FAGGAN SINGH KULASTE,1,BJP,Lotus,MALE,0.0,59.0,ST,Post Graduate,,,735365,1901,737266,37.78396293,48.57045544,1951267
Madhya Pradesh,MANDLA,KAMAL SINGH MARAVI,0,INC,Hand,MALE,1.0,58.0,ST,Graduate,,,638372,1220,639592,32.77829226,42.13577561,1951267
Madhya Pradesh,MANDLA,DADA RAMGULAM UIKEY,0,GGP,Saw,MALE,0.0,57.0,ST,8th Pass,,,48782,143,48925,2.507345227,3.223137284,1951267
Madhya Pradesh,MANDLA,CHANDRA SINGH KUSHRAM,0,BSCP,FLUTE,MALE,0.0,43.0,ST,12th Pass,,,15707,2,15709,0.805066657,1.034895526,1951267
Madhya Pradesh,MANDLA,BHARAT SINGH POOSAM,0,IND,Helicopter,MALE,0.0,40.0,ST,Post Graduate,,,15626,0,15626,0.80081301,1.029427556,1951267
Madhya Pradesh,MANDSOUR,Sudheer Gupta,1,BJP,Lotus,MALE,1.0,59.0,GENERAL,Post Graduate,,,845944,1842,847786,48.14572301,61.81293223,1760875
Madhya Pradesh,MANDSOUR,Meenakshi Natarajan,0,INC,Hand,FEMALE,0.0,45.0,GENERAL,Post Graduate,,,470528,524,471052,26.75101867,34.34487636,1760875
Karnataka,MANDYA,SUMALATHA AMBAREESH,1,IND,Man Blowing Turha,FEMALE,0.0,55.0,GENERAL,10th Pass,,,702167,1493,703660,41.10153948,51.00382569,1712004
Karnataka,MANDYA,NIKHIL KUMARASWAMY,0,JD(S),A lady farmer carrying paddy on her head,MALE,0.0,31.0,GENERAL,Graduate,,,576545,1239,577784,33.74898657,41.87987724,1712004
Karnataka,MANDYA,M.L. SHASHIKUMAR,0,IND,Sitar,MALE,0.0,36.0,GENERAL,10th Pass,,,18323,0,18323,1.070266191,1.328117412,1712004
Assam,MANGALDOI,DILIP SAIKIA,1,BJP,Lotus,MALE,0.0,45.0,GENERAL,Graduate,,,732740,2729,735469,40.85400978,48.8223396,1800237
Assam,MANGALDOI,BHUBANESWAR KALITA,0,INC,Hand,MALE,0.0,67.0,GENERAL,Post Graduate,,,595845,1079,596924,33.15807863,39.6253632,1800237
Assam,MANGALDOI,PRODEEP KUMAR DAIMARY,0,UPPL,Tractor Chalata Kisan,MALE,0.0,55.0,ST,Post Graduate,,,103402,468,103870,5.769795866,6.895159979,1800237
Uttar Pradesh,MATHURA,HEMA MALINI,1,BJP,Lotus,FEMALE,0.0,70.0,GENERAL,Doctorate,,,667342,3951,671293,37.13123509,60.78763045,1807893
Uttar Pradesh,MATHURA,KUNWAR NARENDRA SINGH,0,RLD,Hand Pump,MALE,2.0,66.0,GENERAL,Graduate,,,377319,503,377822,20.89847131,34.2129355,1807893
Uttar Pradesh,MATHURA,MAHESH PATHAK,0,INC,Hand,MALE,0.0,63.0,GENERAL,Graduate,,,27970,114,28084,1.553410517,2.543091934,1807893
West Bengal,MATHURAPUR,CHOUDHURY MOHAN JATUA,1,AITC,Flowers and Grass,MALE,0.0,80.0,SC,Post Graduate,,,726463,365,726828,43.99429573,51.84152283,1652096
West Bengal,MATHURAPUR,SHYAMAPRASAD HALDER,0,BJP,Lotus,MALE,0.0,46.0,SC,Post Graduate,,,522267,587,522854,31.64791877,37.29293255,1652096
West Bengal,MATHURAPUR,DR. SARAT CHANDRA HALDAR,0,CPI(M),"Hammer, Sickle and Star",MALE,0.0,42.0,SC,Graduate Professional,,,92372,45,92417,5.593924324,6.591708101,1652096
West Bengal,MATHURAPUR,KRITTIBAS SARDAR,0,INC,Hand,MALE,0.0,63.0,SC,10th Pass,,,32299,25,32324,1.956544898,2.305532236,1652096
Maharashtra,MAVAL,SHRIRANG APPA CHANDU BARNE,1,SHS,Bow and Arrow,MALE,3.0,55.0,GENERAL,8th Pass,,,718950,1713,720663,31.35935215,52.62403465,2298080
Maharashtra,MAVAL,PARTH AJIT PAWAR,0,NCP,Clock,MALE,0.0,29.0,GENERAL,Graduate,,,503375,1375,504750,21.96398733,36.85770116,2298080
Maharashtra,MAVAL,RAJARAM NARAYAN PATIL,0,VBA,Cup & Saucer,MALE,0.0,47.0,GENERAL,Others,,,75713,191,75904,3.302931143,5.542638829,2298080
Kerala,MAVELIKKARA,KODIKUNNIL SURESH,1,INC,Hand,MALE,1.0,56.0,SC,Post Graduate,,,437997,2418,440415,33.66824605,45.29340985,1308102
Kerala,MAVELIKKARA,CHITTAYAM GOPAKUMAR,0,CPI(M),Ears of Corn And Sickle,MALE,0.0,53.0,SC,10th Pass,,,376497,2780,379277,28.9944515,39.00582089,1308102
Kerala,MAVELIKKARA,THAZHAVA SAHADEVAN,0,BDJS,Pot,MALE,0.0,64.0,SC,10th Pass,,,132323,1223,133546,10.20914271,13.73421367,1308102
Tamil Nadu,MAYILADUTHURAI,RAMALINGAM. S,1,DMK,Rising Sun,MALE,0.0,74.0,GENERAL,Graduate,,,595845,3447,599292,40.3606579,54.59126601,1484842
Tamil Nadu,MAYILADUTHURAI,ASAIMANI. S,0,AIADMK,Two Leaves,MALE,0.0,64.0,GENERAL,Post Graduate,,,337448,530,337978,22.76188308,30.78740731,1484842
Tamil Nadu,MAYILADUTHURAI,SENTHAMIZHAN. S,0,IND,Gift Pack,MALE,2.0,39.0,GENERAL,12th Pass,,,68928,102,69030,4.648979487,6.288145166,1484842
Tamil Nadu,MAYILADUTHURAI,SUBHASHINI. K,0,NTK,Ganna Kisan,FEMALE,0.0,27.0,GENERAL,Graduate,,,40929,127,41056,2.765007994,3.739911458,1484842
Tamil Nadu,MAYILADUTHURAI,REFAYUDEEN. M,0,MNM,Battery Torch,MALE,0.0,46.0,GENERAL,8th Pass,,,16954,51,17005,1.145239696,1.549035326,1484842
Odisha,MAYURBHANJ,BISHWESWAR TUDU,1,BJP,Lotus,MALE,1.0,54.0,ST,10th Pass,,,480253,3559,483812,32.40090945,42.00876449,1493205
Odisha,MAYURBHANJ,DR DEBASHIS MARNDI,0,BJD,Conch,MALE,0.0,41.0,ST,Graduate Professional,,,457676,880,458556,30.7095141,39.81581897,1493205
Odisha,MAYURBHANJ,ANJANI SOREN,0,JMM,Bow & Arrow,FEMALE,0.0,47.0,ST,12th Pass,,,135265,287,135552,9.077922991,11.76980324,1493205
Odisha,MAYURBHANJ,PARBATI PURTY,0,IND,Pot,FEMALE,0.0,47.0,ST,Post Graduate,,,13905,32,13937,0.933361461,1.210131519,1493205
Telangana,MEDAK,Kotha Prabhakar Reddy,1,TRS,Car,MALE,0.0,53.0,GENERAL,Graduate,,,595830,218,596048,37.17590646,51.81534706,1603318
Telangana,MEDAK,Anil Kumar Gali,0,INC,Hand,MALE,1.0,46.0,GENERAL,10th Pass,,,279442,179,279621,17.440146,24.30787313,1603318
Telangana,MEDAK,Madavaneni Raghunandan Rao,0,BJP,Lotus,MALE,0.0,54.0,GENERAL,Graduate Professional,,,201243,324,201567,12.57186659,17.52252178,1603318
Telangana,MEDAK,Thummalapally Pruthviraj,0,IND,BOX,MALE,0.0,49.0,GENERAL,12th Pass,,,18813,0,18813,1.173379205,1.635442321,1603318
Telangana,MEDAK,Gajabhinkar Bansilal,0,IND,Camera,MALE,0.0,61.0,GENERAL,5th Pass,,,14711,0,14711,0.917534762,1.278849305,1603318
Telangana,MEDAK,Bangaru Krishna,0,IND,Road Roller,MALE,0.0,33.0,SC,12th Pass,,,13997,1,13998,0.873064483,1.216867145,1603318
West Bengal,MEDINIPUR,Dilip Ghosh,1,BJP,Lotus,MALE,14.0,54.0,GENERAL,10th Pass,,,683285,2148,685433,40.94004668,48.60120497,1674236
West Bengal,MEDINIPUR,Manas Ranjan Bhunia,0,AITC,Flowers and Grass,MALE,0.0,67.0,GENERAL,Graduate Professional,,,595972,509,596481,35.62705616,42.29398839,1674236
